PeakID (cmd=annotatePeaks.pl consensus_peaks.bed genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Interval_266	IV	959957	960304	+	0	NA	promoter-TSS (YDR249C)	protein_coding-promoter-TSS (YDR249C)	231	YDR250C	YDR250C	YDR250C			YDR250C			protein_coding
Interval_1072	XIII	897506	897734	+	0	NA	promoter-TSS (YMR310C)	protein_coding-promoter-TSS (YMR310C)	-17	YMR311C	YMR311C	YMR311C			GLC8			protein_coding
Interval_1165	XV	77461	77663	+	0	NA	promoter-TSS (YOL129W)	protein_coding-promoter-TSS (YOL129W)	2	YOL129W	YOL129W	YOL129W			VPS68			protein_coding
Interval_762	X	609013	609251	+	0	NA	promoter-TSS (YJR095W)	protein_coding-promoter-TSS (YJR095W)	-641	YJR095W	YJR095W	YJR095W			SFC1			protein_coding
Interval_86	II	452037	452549	+	0	NA	promoter-TSS (YBR105C)	protein_coding-promoter-TSS (YBR105C)	-324	YBR105C	YBR105C	YBR105C			VID24			protein_coding
Interval_136	III	122610	124026	+	0	NA	promoter-TSS (YCR005C)	protein_coding-promoter-TSS (YCR005C)	-315	YCR006C	YCR006C	YCR006C			YCR006C			protein_coding
Interval_435	V	335302	336061	+	0	NA	promoter-TSS (YER088C)	protein_coding-promoter-TSS (YER088C)	-246	YER088W-B	YER088W-B	YER088W-B			YER088W-B			protein_coding
Interval_486	VI	149837	150036	+	0	NA	promoter-TSS (YFR002W)	protein_coding-promoter-TSS (YFR002W)	-80	YFR002W	YFR002W	YFR002W			NIC96			protein_coding
Interval_49	II	197292	197563	+	0	NA	promoter-TSS (tI(AAU)B)	tRNA-promoter-TSS (tI(AAU)B)	-67	tI(AAU)B	tI(AAU)B	tI(AAU)B			tI(AAU)B			tRNA
Interval_727	X	278259	278640	+	0	NA	promoter-TSS (YJL083W)	protein_coding-promoter-TSS (YJL083W)	-392	YJL083W	YJL083W	YJL083W			TAX4			protein_coding
Interval_845	XI	526381	526588	+	0	NA	TTS (YKR047W)	protein_coding-TTS (YKR047W)	156	YKR048C	YKR048C	YKR048C			NAP1			protein_coding
Interval_481	VI	95213	96018	+	0	NA	promoter-TSS (YFL021W)	protein_coding-promoter-TSS (YFL021W)	-351	YFL021W	YFL021W	YFL021W			GAT1			protein_coding
Interval_1336	XVI	689490	689924	+	0	NA	promoter-TSS (YPR072W)	protein_coding-promoter-TSS (YPR072W)	142	tS(UGA)P	tS(UGA)P	tS(UGA)P			SUP16			tRNA
Interval_703	X	101718	101947	+	0	NA	promoter-TSS (YJL169W)	protein_coding-promoter-TSS (YJL169W)	-53	YJL170C	YJL170C	YJL170C			ASG7			protein_coding
Interval_789	XI	73935	74789	+	0	NA	promoter-TSS (YKL197C)	protein_coding-promoter-TSS (YKL197C)	-262	tN(GUU)K	tN(GUU)K	tN(GUU)K			tN(GUU)K			tRNA
Interval_985	XIII	104227	104645	+	0	NA	promoter-TSS (YML081C-A)	protein_coding-promoter-TSS (YML081C-A)	-274	YML081C-A	YML081C-A	YML081C-A			ATP18			protein_coding
Interval_644	VIII	62475	62827	+	0	NA	promoter-TSS (YHL023C)	protein_coding-promoter-TSS (YHL023C)	-88	YHL023C	YHL023C	YHL023C			NPR3			protein_coding
Interval_348	IX	174932	175161	+	0	NA	promoter-TSS (YIL102C)	protein_coding-promoter-TSS (YIL102C)	15	tT(AGU)I1	tT(AGU)I1	tT(AGU)I1			tT(AGU)I1			tRNA
Interval_478	VI	76540	77490	+	0	NA	promoter-TSS (YFL031C-A)	protein_coding-promoter-TSS (YFL031C-A)	184	YFL030W	YFL030W	YFL030W			AGX1			protein_coding
Interval_1219	XV	648531	649172	+	0	NA	promoter-TSS (YOR166C)	protein_coding-promoter-TSS (YOR166C)	156	YOR167C	YOR167C	YOR167C			RPS28A			protein_coding
Interval_1367	XVI	942450	942926	+	0	NA	promoter-TSS (YPR202W)	protein_coding-promoter-TSS (YPR202W)	-344	YPR202W	YPR202W	YPR202W			YPR202W			protein_coding
Interval_355	IX	222558	222870	+	0	NA	promoter-TSS (YIL074C)	protein_coding-promoter-TSS (YIL074C)	-224	YIL074C	YIL074C	YIL074C			SER33			protein_coding
Interval_455	V	473744	475225	+	0	NA	promoter-TSS (YER152C)	protein_coding-promoter-TSS (YER152C)	321	YER153C	YER153C	YER153C			PET122			protein_coding
Interval_1342	XVI	731823	732276	+	0	NA	promoter-TSS (YPR102C)	protein_coding-promoter-TSS (YPR102C)	-300	YPR103W	YPR103W	YPR103W			PRE2			protein_coding
Interval_1003	XIII	243971	244195	+	0	NA	promoter-TSS (YML013W)	protein_coding-promoter-TSS (YML013W)	-66	YML013W	YML013W	YML013W			UBX2			protein_coding
Interval_343	IX	138295	139507	+	0	NA	promoter-TSS (YIL118W)	protein_coding-promoter-TSS (YIL118W)	-851	YIL118W	YIL118W	YIL118W			RHO3			protein_coding
Interval_1042	XIII	601035	601425	+	0	NA	promoter-TSS (YMR169C)	protein_coding-promoter-TSS (YMR169C)	-358	YMR169C	YMR169C	YMR169C			ALD3			protein_coding
Interval_262	IV	926850	927193	+	0	NA	promoter-TSS (YDR231C)	protein_coding-promoter-TSS (YDR231C)	-111	YDR231C	YDR231C	YDR231C			COX20			protein_coding
Interval_720	X	220177	220745	+	0	NA	promoter-TSS (YJL106W)	protein_coding-promoter-TSS (YJL106W)	-445	YJL107C	YJL107C	YJL107C			YJL107C			protein_coding
Interval_1216	XV	618652	619647	+	0	NA	promoter-TSS (YOR152C)	protein_coding-promoter-TSS (YOR152C)	-691	YOR153W	YOR153W	YOR153W			PDR5			protein_coding
Interval_405	V	152606	153379	+	0	NA	promoter-TSS (YER001W)	protein_coding-promoter-TSS (YER001W)	-528	YER001W	YER001W	YER001W			MNN1			protein_coding
Interval_934	XII	710453	710956	+	0	NA	promoter-TSS (YLR286C)	protein_coding-promoter-TSS (YLR286C)	-568	YLR286C	YLR286C	YLR286C			CTS1			protein_coding
Interval_642	VIII	50700	50908	+	0	NA	promoter-TSS (YHL027W)	protein_coding-promoter-TSS (YHL027W)	-307	YHL027W	YHL027W	YHL027W			RIM101			protein_coding
Interval_317	IV	1459508	1460083	+	0	NA	promoter-TSS (YDR505C)	protein_coding-promoter-TSS (YDR505C)	-575	YDR505C	YDR505C	YDR505C			PSP1			protein_coding
Interval_1015	XIII	325647	325881	+	0	NA	promoter-TSS (YMR026C)	protein_coding-promoter-TSS (YMR026C)	-113	YMR027W	YMR027W	YMR027W			YMR027W			protein_coding
Interval_416	V	248219	248418	+	0	NA	promoter-TSS (YER048C)	protein_coding-promoter-TSS (YER048C)	-161	YER048C	YER048C	YER048C			CAJ1			protein_coding
Interval_1132	XIV	515229	515479	+	0	NA	promoter-TSS (YNL059C)	protein_coding-promoter-TSS (YNL059C)	-419	YNL059C	YNL059C	YNL059C			ARP5			protein_coding
Interval_1366	XVI	927658	928940	+	0	NA	promoter-TSS (YPR195C)	protein_coding-promoter-TSS (YPR195C)	-5	YPR195C	YPR195C	YPR195C			YPR195C			protein_coding
Interval_1057	XIII	758889	759529	+	0	NA	promoter-TSS (YMR244C-A)	protein_coding-promoter-TSS (YMR244C-A)	-378	YMR244C-A	YMR244C-A	YMR244C-A			COA6			protein_coding
Interval_1185	XV	285555	286051	+	0	NA	promoter-TSS (YOL020W)	protein_coding-promoter-TSS (YOL020W)	-369	YOL020W	YOL020W	YOL020W			TAT2			protein_coding
Interval_488	VI	162160	162574	+	0	NA	promoter-TSS (YFR009W)	protein_coding-promoter-TSS (YFR009W)	-121	YFR009W	YFR009W	YFR009W			GCN20			protein_coding
Interval_279	IV	1075173	1075554	+	0	NA	promoter-TSS (YDR306C)	protein_coding-promoter-TSS (YDR306C)	181	tV(CAC)D	tV(CAC)D	tV(CAC)D			tV(CAC)D			tRNA
Interval_1232	XV	779485	780954	+	0	NA	promoter-TSS (YOR234C)	protein_coding-promoter-TSS (YOR234C)	112	snR17a	snR17a	snR17a			snR17a			snoRNA
Interval_543	VII	370932	371648	+	0	NA	promoter-TSS (YGL071W)	protein_coding-promoter-TSS (YGL071W)	72	YGL072C	YGL072C	YGL072C			YGL072C			protein_coding
Interval_1091	XIV	107148	107532	+	0	NA	promoter-TSS (YNL282W)	protein_coding-promoter-TSS (YNL282W)	-347	YNL282W	YNL282W	YNL282W			POP3			protein_coding
Interval_212	IV	431620	432225	+	0	NA	promoter-TSS (YDL010W)	protein_coding-promoter-TSS (YDL010W)	-405	YDL012C	YDL012C	YDL012C			YDL012C			protein_coding
Interval_1059	XIII	777295	777842	+	0	NA	promoter-TSS (YMR253C)	protein_coding-promoter-TSS (YMR253C)	355	YMR254C	YMR254C	YMR254C			YMR254C			protein_coding
Interval_947	XII	808881	809563	+	0	NA	promoter-TSS (YLR342W)	protein_coding-promoter-TSS (YLR342W)	-775	YLR342W	YLR342W	YLR342W			FKS1			protein_coding
Interval_196	IV	286795	287149	+	0	NA	promoter-TSS (YDL095W)	protein_coding-promoter-TSS (YDL095W)	-87	YDL095W	YDL095W	YDL095W			PMT1			protein_coding
Interval_800	XI	140860	141112	+	0	NA	promoter-TSS (YKL165C)	protein_coding-promoter-TSS (YKL165C)	103	tE(UUC)K	tE(UUC)K	tE(UUC)K			tE(UUC)K			tRNA
Interval_180	IV	130532	130853	+	0	NA	promoter-TSS (YDL184C)	protein_coding-promoter-TSS (YDL184C)	-208	YDL184C	YDL184C	YDL184C			RPL41A			protein_coding
Interval_995	XIII	192074	192283	+	0	NA	promoter-TSS (YML042W)	protein_coding-promoter-TSS (YML042W)	-411	YML043C	YML043C	YML043C			RRN11			protein_coding
Interval_1037	XIII	504850	505148	+	0	NA	promoter-TSS (YMR119W)	protein_coding-promoter-TSS (YMR119W)	104	tL(CAA)M	tL(CAA)M	tL(CAA)M			tL(CAA)M			tRNA
Interval_871	XII	81131	81336	+	0	NA	promoter-TSS (YLL029W)	protein_coding-promoter-TSS (YLL029W)	-228	YLL029W	YLL029W	YLL029W			FRA1			protein_coding
Interval_168	IV	60825	61270	+	0	NA	promoter-TSS (YDL221W)	protein_coding-promoter-TSS (YDL221W)	-642	YDL223C	YDL223C	YDL223C			HBT1			protein_coding
Interval_641	VIII	47983	48697	+	0	NA	promoter-TSS (YHL028W)	protein_coding-promoter-TSS (YHL028W)	-372	YHL029C	YHL029C	YHL029C			OCA5			protein_coding
Interval_981	XIII	67693	68290	+	0	NA	promoter-TSS (YML102W)	protein_coding-promoter-TSS (YML102W)	-53	snR85	snR85	snR85			snR85			snoRNA
Interval_818	XI	280200	280465	+	0	NA	promoter-TSS (YKL083W)	protein_coding-promoter-TSS (YKL083W)	-177	YKL084W	YKL084W	YKL084W			HOT13			protein_coding
Interval_956	XII	902789	904014	+	0	NA	promoter-TSS (YLR389C)	protein_coding-promoter-TSS (YLR389C)	-323	YLR390W-A	YLR390W-A	YLR390W-A			CCW14			protein_coding
Interval_733	X	354160	354489	+	0	NA	promoter-TSS (tY(GUA)J1)	tRNA-promoter-TSS (tY(GUA)J1)	80	tY(GUA)J1	tY(GUA)J1	tY(GUA)J1			SUP7			tRNA
Interval_254	IV	808085	808284	+	0	NA	promoter-TSS (YDR172W)	protein_coding-promoter-TSS (YDR172W)	-140	YDR172W	YDR172W	YDR172W			SUP35			protein_coding
Interval_1054	XIII	742810	743778	+	0	NA	promoter-TSS (YMR235C)	protein_coding-promoter-TSS (YMR235C)	323	YMR236W	YMR236W	YMR236W			TAF9			protein_coding
Interval_967	XII	1041516	1041791	+	0	NA	promoter-TSS (YLR452C)	protein_coding-promoter-TSS (YLR452C)	-287	YLR452C	YLR452C	YLR452C			SST2			protein_coding
Interval_1065	XIII	861001	861968	+	0	NA	promoter-TSS (YMR296C)	protein_coding-promoter-TSS (YMR296C)	-438	YMR297W	YMR297W	YMR297W			PRC1			protein_coding
Interval_292	IV	1226601	1226800	+	0	NA	promoter-TSS (YDR375C)	protein_coding-promoter-TSS (YDR375C)	-122	YDR376W	YDR376W	YDR376W			ARH1			protein_coding
Interval_1222	XV	673745	674001	+	0	NA	TTS (YOR180C)	protein_coding-TTS (YOR180C)	1294	YOR180C	YOR180C	YOR180C			DCI1			protein_coding
Interval_541	VII	366073	366407	+	0	NA	promoter-TSS (YGL076C)	protein_coding-promoter-TSS (YGL076C)	229	snR39B	snR39B	snR39B			snR39B			snoRNA
Interval_997	XIII	213700	214139	+	0	NA	promoter-TSS (YML031W)	protein_coding-promoter-TSS (YML031W)	11	YML032C	YML032C	YML032C			RAD52			protein_coding
Interval_897	XII	388528	389116	+	0	NA	promoter-TSS (YLR120C)	protein_coding-promoter-TSS (YLR120C)	150	YLR120W-A	YLR120W-A	YLR120W-A			YLR120W-A			protein_coding
Interval_745	X	424165	425012	+	0	NA	promoter-TSS (YJL005W)	protein_coding-promoter-TSS (YJL005W)	-73	tL(UAA)J	tL(UAA)J	tL(UAA)J			SUP51			tRNA
Interval_938	XII	737644	738254	+	0	NA	promoter-TSS (YLR304C)	protein_coding-promoter-TSS (YLR304C)	-401	YLR304C	YLR304C	YLR304C			ACO1			protein_coding
Interval_79	II	408416	408912	+	0	NA	promoter-TSS (YBR083W)	protein_coding-promoter-TSS (YBR083W)	-505	YBR083W	YBR083W	YBR083W			TEC1			protein_coding
Interval_601	VII	794254	794453	+	0	NA	promoter-TSS (tA(UGC)G)	tRNA-promoter-TSS (tA(UGC)G)	-64	tA(UGC)G	tA(UGC)G	tA(UGC)G			tA(UGC)G			tRNA
Interval_1028	XIII	433690	434728	+	0	NA	promoter-TSS (YMR083W)	protein_coding-promoter-TSS (YMR083W)	-579	YMR083W	YMR083W	YMR083W			ADH3			protein_coding
Interval_600	VII	788230	788813	+	0	NA	promoter-TSS (YGR148C)	protein_coding-promoter-TSS (YGR148C)	-510	YGR149W	YGR149W	YGR149W			YGR149W			protein_coding
Interval_546	VII	384583	385202	+	0	NA	promoter-TSS (YGL062W)	protein_coding-promoter-TSS (YGL062W)	-241	YGL063C-A	YGL063C-A	YGL063C-A			YGL063C-A			protein_coding
Interval_149	III	216259	216505	+	0	NA	promoter-TSS (YCR053W)	protein_coding-promoter-TSS (YCR053W)	-315	YCR053W	YCR053W	YCR053W			THR4			protein_coding
Interval_1007	XIII	271493	272165	+	0	NA	promoter-TSS (YMR001C)	protein_coding-promoter-TSS (YMR001C)	-252	YMR001C-A	YMR001C-A	YMR001C-A			YMR001C-A			protein_coding
Interval_69	II	347195	347724	+	0	NA	promoter-TSS (YBR055C)	protein_coding-promoter-TSS (YBR055C)	-144	tL(UAA)B2	tL(UAA)B2	tL(UAA)B2			tL(UAA)B2			tRNA
Interval_704	X	104795	105106	+	0	NA	promoter-TSS (YJL167W)	protein_coding-promoter-TSS (YJL167W)	-64	YJL167W	YJL167W	YJL167W			ERG20			protein_coding
Interval_976	XIII	20143	20557	+	0	NA	TTS (YML125C)	protein_coding-TTS (YML125C)	185	YML126C	YML126C	YML126C			ERG13			protein_coding
Interval_835	XI	408141	408600	+	0	NA	promoter-TSS (YKL015W)	protein_coding-promoter-TSS (YKL015W)	-174	YKL015W	YKL015W	YKL015W			PUT3			protein_coding
Interval_237	IV	613648	614141	+	0	NA	TTS (YDR083W)	protein_coding-TTS (YDR083W)	110	YDR084C	YDR084C	YDR084C			TVP23			protein_coding
Interval_1020	XIII	352313	353530	+	0	NA	promoter-TSS (YMR041C)	protein_coding-promoter-TSS (YMR041C)	318	YMR042W	YMR042W	YMR042W			ARG80			protein_coding
Interval_259	IV	893957	894316	+	0	NA	promoter-TSS (YDR216W)	protein_coding-promoter-TSS (YDR216W)	366	YDR215C	YDR215C	YDR215C			YDR215C			protein_coding
Interval_1093	XIV	116214	117033	+	0	NA	promoter-TSS (YNL277W)	protein_coding-promoter-TSS (YNL277W)	-56	YNL277W-A	YNL277W-A	YNL277W-A			YNL277W-A			protein_coding
Interval_35	II	60844	61149	+	0	NA	promoter-TSS (YBL087C)	protein_coding-promoter-TSS (YBL087C)	-257	YBL087C	YBL087C	YBL087C			RPL23A			protein_coding
Interval_514	VII	121883	122576	+	0	NA	promoter-TSS (tK(CUU)G1)	tRNA-promoter-TSS (tK(CUU)G1)	-40	tK(CUU)G1	tK(CUU)G1	tK(CUU)G1			tK(CUU)G1			tRNA
Interval_1032	XIII	472713	473409	+	0	NA	promoter-TSS (YMR102C)	protein_coding-promoter-TSS (YMR102C)	203	YMR103C	YMR103C	YMR103C			YMR103C			protein_coding
Interval_269	IV	998393	998669	+	0	NA	promoter-TSS (YDR264C)	protein_coding-promoter-TSS (YDR264C)	-208	YDR264C	YDR264C	YDR264C			AKR1			protein_coding
Interval_1361	XVI	874908	876646	+	0	NA	TTS (YPR164W)	protein_coding-TTS (YPR164W)	409	YPR165W	YPR165W	YPR165W			RHO1			protein_coding
Interval_1302	XVI	406114	406652	+	0	NA	promoter-TSS (YPL079W)	protein_coding-promoter-TSS (YPL079W)	115	YPL080C	YPL080C	YPL080C			YPL080C			protein_coding
Interval_1248	XV	949440	949682	+	0	NA	promoter-TSS (YOR335C)	protein_coding-promoter-TSS (YOR335C)	-212	YOR336W	YOR336W	YOR336W			KRE5			protein_coding
Interval_1332	XVI	667320	667519	+	0	NA	promoter-TSS (YPR055W)	protein_coding-promoter-TSS (YPR055W)	-257	YPR055W	YPR055W	YPR055W			SEC8			protein_coding
Interval_275	IV	1031763	1032192	+	0	NA	promoter-TSS (YDR284C)	protein_coding-promoter-TSS (YDR284C)	-459	YDR285W	YDR285W	YDR285W			ZIP1			protein_coding
Interval_55	II	246657	246856	+	0	NA	promoter-TSS (YBR006W)	protein_coding-promoter-TSS (YBR006W)	-254	YBR006W	YBR006W	YBR006W			UGA2			protein_coding
Interval_452	V	461749	463206	+	0	NA	promoter-TSS (YER145C)	protein_coding-promoter-TSS (YER145C)	-108	YER146W	YER146W	YER146W			LSM5			protein_coding
Interval_46	II	181478	182230	+	0	NA	promoter-TSS (YBL020W)	protein_coding-promoter-TSS (YBL020W)	240	YBL021C	YBL021C	YBL021C			HAP3			protein_coding
Interval_1128	XIV	495049	495449	+	0	NA	promoter-TSS (YNL069C)	protein_coding-promoter-TSS (YNL069C)	-248	YNL069C	YNL069C	YNL069C			RPL16B			protein_coding
Interval_593	VII	756496	756827	+	0	NA	promoter-TSS (YGR132C)	protein_coding-promoter-TSS (YGR132C)	-209	YGR132C	YGR132C	YGR132C			PHB1			protein_coding
Interval_1197	XV	431785	432056	+	0	NA	promoter-TSS (YOR056C)	protein_coding-promoter-TSS (YOR056C)	-266	YOR057W	YOR057W	YOR057W			SGT1			protein_coding
Interval_825	XI	338978	339760	+	0	NA	promoter-TSS (YKL053C-A)	protein_coding-promoter-TSS (YKL053C-A)	73	YKL053C-A	YKL053C-A	YKL053C-A			MDM35			protein_coding
Interval_902	XII	423888	424902	+	0	NA	promoter-TSS (YLR139C)	protein_coding-promoter-TSS (YLR139C)	712	YLR141W	YLR141W	YLR141W			RRN5			protein_coding
Interval_758	X	578282	578743	+	0	NA	promoter-TSS (YJR077C)	protein_coding-promoter-TSS (YJR077C)	-322	YJR077C	YJR077C	YJR077C			MIR1			protein_coding
Interval_751	X	521709	522010	+	0	NA	promoter-TSS (YJR045C)	protein_coding-promoter-TSS (YJR045C)	-189	YJR046W	YJR046W	YJR046W			TAH11			protein_coding
Interval_1158	XV	21085	21846	+	0	NA	promoter-TSS (YOL158C)	protein_coding-promoter-TSS (YOL158C)	-154	YOL158C	YOL158C	YOL158C			ENB1			protein_coding
Interval_1260	XVI	6517	6925	+	0	NA	promoter-TSS (YPL283C)	protein_coding-promoter-TSS (YPL283C)	-714	YPL283C	YPL283C	YPL283C			YRF1-7			protein_coding
Interval_705	X	106072	106475	+	0	NA	promoter-TSS (YJL166W)	protein_coding-promoter-TSS (YJL166W)	-161	YJL166W	YJL166W	YJL166W			QCR8			protein_coding
Interval_587	VII	702729	703280	+	0	NA	promoter-TSS (YGR108W)	protein_coding-promoter-TSS (YGR108W)	337	YGR107W	YGR107W	YGR107W			YGR107W			protein_coding
Interval_709	X	136290	137248	+	0	NA	promoter-TSS (YJL149W)	protein_coding-promoter-TSS (YJL149W)	4	YJL151C	YJL151C	YJL151C			SNA3			protein_coding
Interval_313	IV	1434395	1434713	+	0	NA	promoter-TSS (YDR490C)	protein_coding-promoter-TSS (YDR490C)	-286	YDR490C	YDR490C	YDR490C			PKH1			protein_coding
Interval_933	XII	704175	705030	+	0	NA	promoter-TSS (YLR278C)	protein_coding-promoter-TSS (YLR278C)	231	YLR280C	YLR280C	YLR280C			YLR280C			protein_coding
Interval_695	X	36088	36870	+	0	NA	promoter-TSS (YJL210W)	protein_coding-promoter-TSS (YJL210W)	-230	YJL212C	YJL212C	YJL212C			OPT1			protein_coding
Interval_67	II	338359	338731	+	0	NA	promoter-TSS (YBR050C)	protein_coding-promoter-TSS (YBR050C)	-346	YBR050C	YBR050C	YBR050C			REG2			protein_coding
Interval_516	VII	148972	149403	+	0	NA	promoter-TSS (YGL188C-A)	protein_coding-promoter-TSS (YGL188C-A)	-223	YGL188C-A	YGL188C-A	YGL188C-A			YGL188C-A			protein_coding
Interval_480	VI	90273	90991	+	0	NA	promoter-TSS (YFL023W)	protein_coding-promoter-TSS (YFL023W)	-287	YFL024C	YFL024C	YFL024C			EPL1			protein_coding
Interval_1149	XIV	693908	694314	+	0	NA	promoter-TSS (YNR035C)	protein_coding-promoter-TSS (YNR035C)	-64	YNR035C	YNR035C	YNR035C			ARC35			protein_coding
Interval_625	VII	1007488	1007755	+	0	NA	promoter-TSS (YGR257C)	protein_coding-promoter-TSS (YGR257C)	-316	YGR257C	YGR257C	YGR257C			MTM1			protein_coding
Interval_142	III	157518	157794	+	0	NA	promoter-TSS (YCR021C)	protein_coding-promoter-TSS (YCR021C)	109	YCR022C	YCR022C	YCR022C			YCR022C			protein_coding
Interval_91	II	477028	477597	+	0	NA	promoter-TSS (YBR117C)	protein_coding-promoter-TSS (YBR117C)	-359	YBR118W	YBR118W	YBR118W			TEF2			protein_coding
Interval_648	VIII	122082	122798	+	0	NA	promoter-TSS (YHR007C)	protein_coding-promoter-TSS (YHR007C)	325	YHR007C-A	YHR007C-A	YHR007C-A			YHR007C-A			protein_coding
Interval_1296	XVI	328955	329257	+	0	NA	promoter-TSS (YPL116W)	protein_coding-promoter-TSS (YPL116W)	-376	YPL117C	YPL117C	YPL117C			IDI1			protein_coding
Interval_58	II	278570	278769	+	0	NA	promoter-TSS (YBR019C)	protein_coding-promoter-TSS (YBR019C)	-317	YBR019C	YBR019C	YBR019C			GAL10			protein_coding
Interval_1110	XIV	301156	302645	+	0	NA	promoter-TSS (YNL178W)	protein_coding-promoter-TSS (YNL178W)	-780	YNL178W	YNL178W	YNL178W			RPS3			protein_coding
Interval_484	VI	109939	110138	+	0	NA	promoter-TSS (YFL012W)	protein_coding-promoter-TSS (YFL012W)	-108	YFL013C	YFL013C	YFL013C			IES1			protein_coding
Interval_712	X	150616	150835	+	0	NA	promoter-TSS (YJL140W)	protein_coding-promoter-TSS (YJL140W)	-236	YJL140W	YJL140W	YJL140W			RPB4			protein_coding
Interval_1307	XVI	453302	453887	+	0	NA	promoter-TSS (YPL057C)	protein_coding-promoter-TSS (YPL057C)	141	YPL056C	YPL056C	YPL056C			LCL1			protein_coding
Interval_632	VII	1061748	1062175	+	0	NA	promoter-TSS (YGR284C)	protein_coding-promoter-TSS (YGR284C)	-371	YGR284C	YGR284C	YGR284C			ERV29			protein_coding
Interval_560	VII	525527	525884	+	0	NA	exon (YGR019W, exon 1 of 1)	protein_coding-exon (YGR019W, exon 1 of 1)	476	YGR019W	YGR019W	YGR019W			UGA1			protein_coding
Interval_132	III	82392	82607	+	0	NA	promoter-TSS (YCL022C)	protein_coding-promoter-TSS (YCL022C)	34	tE(UUC)C	tE(UUC)C	tE(UUC)C			tE(UUC)C			tRNA
Interval_804	XI	158275	158602	+	0	NA	promoter-TSS (YKL156W)	protein_coding-promoter-TSS (YKL156W)	-175	YKL156W	YKL156W	YKL156W			RPS27A			protein_coding
Interval_776	X	703139	704138	+	0	NA	promoter-TSS (YJR145C)	protein_coding-promoter-TSS (YJR145C)	-247	YJR146W	YJR146W	YJR146W			YJR146W			protein_coding
Interval_420	V	261402	261754	+	0	NA	promoter-TSS (YER053C-A)	protein_coding-promoter-TSS (YER053C-A)	-532	YER053C-A	YER053C-A	YER053C-A			YER053C-A			protein_coding
Interval_1173	XV	127928	128908	+	0	NA	promoter-TSS (YOL100W)	protein_coding-promoter-TSS (YOL100W)	-498	YOL101C	YOL101C	YOL101C			IZH4			protein_coding
Interval_799	XI	134094	134300	+	0	NA	promoter-TSS (YKL167C)	protein_coding-promoter-TSS (YKL167C)	-63	YKL167C	YKL167C	YKL167C			MRP49			protein_coding
Interval_1288	XVI	246352	246547	+	0	NA	promoter-TSS (YPL160W)	protein_coding-promoter-TSS (YPL160W)	-229	YPL161C	YPL161C	YPL161C			BEM4			protein_coding
Interval_1312	XVI	497799	498040	+	0	NA	promoter-TSS (YPL028W)	protein_coding-promoter-TSS (YPL028W)	-177	YPL028W	YPL028W	YPL028W			ERG10			protein_coding
Interval_498	VI	233662	233917	+	0	NA	promoter-TSS (YFR039C)	protein_coding-promoter-TSS (YFR039C)	-245	YFR039C	YFR039C	YFR039C			OSW7			protein_coding
Interval_1270	XVI	95206	95496	+	0	NA	promoter-TSS (YPL242C)	protein_coding-promoter-TSS (YPL242C)	-242	YPL242C	YPL242C	YPL242C			IQG1			protein_coding
Interval_1000	XIII	223886	224223	+	0	NA	promoter-TSS (YML026C)	protein_coding-promoter-TSS (YML026C)	-226	YML026C	YML026C	YML026C			RPS18B			protein_coding
Interval_1136	XIV	567995	568481	+	0	NA	TTS (YNL035C)	protein_coding-TTS (YNL035C)	123	tP(UGG)N2	tP(UGG)N2	tP(UGG)N2			tP(UGG)N2			tRNA
Interval_1239	XV	866610	867231	+	0	NA	promoter-TSS (YOR292C)	protein_coding-promoter-TSS (YOR292C)	-178	YOR293W	YOR293W	YOR293W			RPS10A			protein_coding
Interval_476	VI	65045	65236	+	0	NA	promoter-TSS (YFL034C-A)	protein_coding-promoter-TSS (YFL034C-A)	-208	YFL034C-A	YFL034C-A	YFL034C-A			RPL22B			protein_coding
Interval_679	VIII	450640	453305	+	0	NA	promoter-TSS (YHR173C)	protein_coding-promoter-TSS (YHR173C)	645	YHR174W	YHR174W	YHR174W			ENO2			protein_coding
Interval_27	II	48	460	+	0	NA	promoter-TSS (YBL113W-A)	protein_coding-promoter-TSS (YBL113W-A)	-392	YBL113W-A	YBL113W-A	YBL113W-A			YBL113W-A			protein_coding
Interval_188	IV	217179	217567	+	0	NA	promoter-TSS (YDL136W)	protein_coding-promoter-TSS (YDL136W)	-227	YDL136W	YDL136W	YDL136W			RPL35B			protein_coding
Interval_95	II	554731	556178	+	0	NA	Intergenic	Intergenic	-1095	YBR158W	YBR158W	YBR158W			AMN1			protein_coding
Interval_741	X	396696	397061	+	0	NA	promoter-TSS (YJL024C)	protein_coding-promoter-TSS (YJL024C)	-82	tG(GCC)J1	tG(GCC)J1	tG(GCC)J1			tG(GCC)J1			tRNA
Interval_1127	XIV	479128	481065	+	0	NA	promoter-TSS (YNL079C)	protein_coding-promoter-TSS (YNL079C)	328	YNL078W	YNL078W	YNL078W			NIS1			protein_coding
