PeakID (cmd=annotatePeaks.pl consensus_peaks.bed genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Interval_1201	XII	202679	203050	+	0	NA	promoter-TSS (YLR029C)	protein_coding-promoter-TSS (YLR029C)	-274	YLR029C	YLR029C	YLR029C			RPL15A			protein_coding
Interval_503	IX	222563	222899	+	0	NA	promoter-TSS (YIL074C)	protein_coding-promoter-TSS (YIL074C)	-241	YIL074C	YIL074C	YIL074C			SER33			protein_coding
Interval_1517	XIV	335787	336250	+	0	NA	promoter-TSS (YNL160W)	protein_coding-promoter-TSS (YNL160W)	-527	YNL160W	YNL160W	YNL160W			YGP1			protein_coding
Interval_262	IV	272003	272254	+	0	NA	promoter-TSS (YDL105W)	protein_coding-promoter-TSS (YDL105W)	-227	YDL106C	YDL106C	YDL106C			PHO2			protein_coding
Interval_91	II	341468	342431	+	0	NA	Intergenic	Intergenic	-1152	YBR054W	YBR054W	YBR054W			YRO2			protein_coding
Interval_964	X	111300	111883	+	0	NA	promoter-TSS (YJL164C)	protein_coding-promoter-TSS (YJL164C)	-432	YJL164C	YJL164C	YJL164C			TPK1			protein_coding
Interval_1686	XV	631804	632248	+	0	NA	promoter-TSS (YOR157C)	protein_coding-promoter-TSS (YOR157C)	-138	YOR158W	YOR158W	YOR158W			PET123			protein_coding
Interval_403	IV	1156240	1156672	+	0	NA	promoter-TSS (YDR342C)	protein_coding-promoter-TSS (YDR342C)	-528	YDR342C	YDR342C	YDR342C			HXT7			protein_coding
Interval_1024	X	517637	518048	+	0	NA	promoter-TSS (YJR043C)	protein_coding-promoter-TSS (YJR043C)	42	tM(CAU)J3	tM(CAU)J3	tM(CAU)J3			IMT3			tRNA
Interval_1290	XII	826708	827358	+	0	NA	promoter-TSS (YLR347C)	protein_coding-promoter-TSS (YLR347C)	-488	YLR349W	YLR349W	YLR349W			YLR349W			protein_coding
Interval_1421	XIII	616116	616323	+	0	NA	promoter-TSS (YMR177W)	protein_coding-promoter-TSS (YMR177W)	-347	YMR177W	YMR177W	YMR177W			MMT1			protein_coding
Interval_89	II	336782	337332	+	0	NA	promoter-TSS (YBR049C)	protein_coding-promoter-TSS (YBR049C)	-239	YBR049C	YBR049C	YBR049C			REB1			protein_coding
Interval_1605	XV	65268	66115	+	0	NA	promoter-TSS (YOL137W)	protein_coding-promoter-TSS (YOL137W)	70	YOL137W	YOL137W	YOL137W			BSC6			protein_coding
Interval_878	VIII	121944	122805	+	0	NA	promoter-TSS (YHR007C)	protein_coding-promoter-TSS (YHR007C)	391	YHR007C-A	YHR007C-A	YHR007C-A			YHR007C-A			protein_coding
Interval_1572	XIV	642175	642470	+	0	NA	promoter-TSS (YNR009W)	protein_coding-promoter-TSS (YNR009W)	-368	YNR009W	YNR009W	YNR009W			NRM1			protein_coding
Interval_1857	XVI	665965	666282	+	0	NA	promoter-TSS (YPR050C)	protein_coding-promoter-TSS (YPR050C)	120	YPR053C	YPR053C	YPR053C			YPR053C			protein_coding
Interval_235	IV	106544	107223	+	0	NA	promoter-TSS (YDL195W)	protein_coding-promoter-TSS (YDL195W)	142	YDL196W	YDL196W	YDL196W			YDL196W			protein_coding
Interval_1007	X	396698	397139	+	0	NA	promoter-TSS (YJL024C)	protein_coding-promoter-TSS (YJL024C)	-122	tG(GCC)J1	tG(GCC)J1	tG(GCC)J1			tG(GCC)J1			tRNA
Interval_1217	XII	366245	366444	+	0	NA	TTS (YLR108C)	protein_coding-TTS (YLR108C)	109	snR6	snR6	snR6			snR6			snRNA
Interval_646	VI	4482	5379	+	0	NA	promoter-TSS (YFL063W)	protein_coding-promoter-TSS (YFL063W)	-136	YFL063W	YFL063W	YFL063W			YFL063W			protein_coding
Interval_101	II	400871	401257	+	0	NA	promoter-TSS (YBR080C)	protein_coding-promoter-TSS (YBR080C)	-174	YBR080C	YBR080C	YBR080C			SEC18			protein_coding
Interval_1084	XI	114997	115188	+	0	NA	promoter-TSS (YKL178C)	protein_coding-promoter-TSS (YKL178C)	-465	YKL178C	YKL178C	YKL178C			STE3			protein_coding
Interval_936	VIII	470490	470846	+	0	NA	promoter-TSS (YHR183W)	protein_coding-promoter-TSS (YHR183W)	-292	YHR183W	YHR183W	YHR183W			GND1			protein_coding
Interval_1281	XII	781501	781772	+	0	NA	promoter-TSS (YLR325C)	protein_coding-promoter-TSS (YLR325C)	-257	YLR325C	YLR325C	YLR325C			RPL38			protein_coding
Interval_511	IX	267801	268986	+	0	NA	promoter-TSS (YIL046W)	protein_coding-promoter-TSS (YIL046W)	84	YIL046W-A	YIL046W-A	YIL046W-A			YIL046W-A			protein_coding
Interval_983	X	227815	228663	+	0	NA	TTS (YJL103C)	protein_coding-TTS (YJL103C)	240	snR37	snR37	snR37			snR37			snoRNA
Interval_1314	XII	1013391	1014342	+	0	NA	promoter-TSS (YLR439W)	protein_coding-promoter-TSS (YLR439W)	312	YLR438C-A	YLR438C-A	YLR438C-A			LSM3			protein_coding
Interval_295	IV	485231	485893	+	0	NA	promoter-TSS (YDR019C)	protein_coding-promoter-TSS (YDR019C)	-197	YDR019C	YDR019C	YDR019C			GCV1			protein_coding
Interval_944	VIII	517370	517603	+	0	NA	promoter-TSS (YHR208W)	protein_coding-promoter-TSS (YHR208W)	-46	YHR208W	YHR208W	YHR208W			BAT1			protein_coding
Interval_1502	XIV	239798	240313	+	0	NA	promoter-TSS (YNL217W)	protein_coding-promoter-TSS (YNL217W)	-276	YNL217W	YNL217W	YNL217W			YNL217W			protein_coding
Interval_435	IV	1305556	1305926	+	0	NA	promoter-TSS (YDR420W)	protein_coding-promoter-TSS (YDR420W)	111	tS(AGA)D3	tS(AGA)D3	tS(AGA)D3			tS(AGA)D3			tRNA
Interval_1177	XII	36708	37117	+	0	NA	promoter-TSS (YLL052C)	protein_coding-promoter-TSS (YLL052C)	-551	YLL052C	YLL052C	YLL052C			AQY2			protein_coding
Interval_1003	X	378390	378809	+	0	NA	promoter-TSS (YJL036W)	protein_coding-promoter-TSS (YJL036W)	-226	YJL036W	YJL036W	YJL036W			SNX4			protein_coding
Interval_199	III	214186	214485	+	0	NA	promoter-TSS (YCR050C)	protein_coding-promoter-TSS (YCR050C)	264	YCR051W	YCR051W	YCR051W			YCR051W			protein_coding
Interval_1427	XIII	661534	662279	+	0	NA	promoter-TSS (YMR199W)	protein_coding-promoter-TSS (YMR199W)	-738	YMR199W	YMR199W	YMR199W			CLN1			protein_coding
Interval_1436	XIII	751268	751835	+	0	NA	promoter-TSS (YMR240C)	protein_coding-promoter-TSS (YMR240C)	-311	YMR240C	YMR240C	YMR240C			CUS1			protein_coding
Interval_57	II	164107	165594	+	0	NA	promoter-TSS (YBL029C-A)	protein_coding-promoter-TSS (YBL029C-A)	-78	YBL029C-A	YBL029C-A	YBL029C-A			YBL029C-A			protein_coding
Interval_1070	XI	38116	39426	+	0	NA	promoter-TSS (YKL210W)	protein_coding-promoter-TSS (YKL210W)	-40	snR64	snR64	snR64			snR64			snoRNA
Interval_664	VI	129838	130273	+	0	NA	promoter-TSS (YFL005W)	protein_coding-promoter-TSS (YFL005W)	-279	YFL005W	YFL005W	YFL005W			SEC4			protein_coding
Interval_638	V	544481	545577	+	0	NA	promoter-TSS (YER177W)	protein_coding-promoter-TSS (YER177W)	-582	YER177W	YER177W	YER177W			BMH1			protein_coding
Interval_1663	XV	471679	472724	+	0	NA	promoter-TSS (YOR076C)	protein_coding-promoter-TSS (YOR076C)	302	YOR077W	YOR077W	YOR077W			RTS2			protein_coding
Interval_674	VI	210205	211329	+	0	NA	promoter-TSS (YFR028C)	protein_coding-promoter-TSS (YFR028C)	-60	tY(GUA)F2	tY(GUA)F2	tY(GUA)F2			SUP6			tRNA
Interval_1771	XVI	102646	102999	+	0	NA	promoter-TSS (YPL235W)	protein_coding-promoter-TSS (YPL235W)	-120	YPL236C	YPL236C	YPL236C			ENV7			protein_coding
Interval_1200	XII	199767	200300	+	0	NA	TTS (snR30)	snoRNA-TTS (snR30)	1249	snR30	snR30	snR30			snR30			snoRNA
Interval_747	VII	404419	404714	+	0	NA	promoter-TSS (tR(UCU)G1)	tRNA-promoter-TSS (tR(UCU)G1)	879	YGL051W	YGL051W	YGL051W			MST27			protein_coding
Interval_127	II	554738	556178	+	0	NA	Intergenic	Intergenic	-1091	YBR158W	YBR158W	YBR158W			AMN1			protein_coding
Interval_883	VIII	143535	143920	+	0	NA	promoter-TSS (YHR019C)	protein_coding-promoter-TSS (YHR019C)	-169	YHR019C	YHR019C	YHR019C			DED81			protein_coding
Interval_273	IV	341107	341587	+	0	NA	promoter-TSS (YDL060W)	protein_coding-promoter-TSS (YDL060W)	-272	YDL060W	YDL060W	YDL060W			TSR1			protein_coding
Interval_1221	XII	388425	389213	+	0	NA	promoter-TSS (YLR120C)	protein_coding-promoter-TSS (YLR120C)	147	YLR120W-A	YLR120W-A	YLR120W-A			YLR120W-A			protein_coding
Interval_725	VII	276844	277551	+	0	NA	promoter-TSS (YGL123W)	protein_coding-promoter-TSS (YGL123W)	-420	YGL123W	YGL123W	YGL123W			RPS2			protein_coding
Interval_1066	XI	1	741	+	0	NA	promoter-TSS (YKL225W)	protein_coding-promoter-TSS (YKL225W)	-80	YKL225W	YKL225W	YKL225W			YKL225W			protein_coding
Interval_197	III	210288	210526	+	0	NA	promoter-TSS (YCR045C)	protein_coding-promoter-TSS (YCR045C)	16	YCR046C	YCR046C	YCR046C			IMG1			protein_coding
Interval_929	VIII	424134	424526	+	0	NA	TTS (YHR162W)	protein_coding-TTS (YHR162W)	606	YHR163W	YHR163W	YHR163W			SOL3			protein_coding
Interval_350	IV	835685	836535	+	0	NA	promoter-TSS (YDR186C)	protein_coding-promoter-TSS (YDR186C)	-311	YDR188W	YDR188W	YDR188W			CCT6			protein_coding
Interval_502	IX	220756	220955	+	0	NA	promoter-TSS (YIL075C)	protein_coding-promoter-TSS (YIL075C)	-155	YIL075C	YIL075C	YIL075C			RPN2			protein_coding
Interval_474	IX	53472	55103	+	0	NA	promoter-TSS (YIL153W)	protein_coding-promoter-TSS (YIL153W)	-579	YIL155C	YIL155C	YIL155C			GUT2			protein_coding
Interval_754	VII	438241	438902	+	0	NA	promoter-TSS (YGL030W)	protein_coding-promoter-TSS (YGL030W)	-520	YGL030W	YGL030W	YGL030W			RPL30			protein_coding
Interval_563	V	106810	107294	+	0	NA	promoter-TSS (YEL024W)	protein_coding-promoter-TSS (YEL024W)	-208	YEL024W	YEL024W	YEL024W			RIP1			protein_coding
Interval_636	V	522716	523123	+	0	NA	promoter-TSS (YER168C)	protein_coding-promoter-TSS (YER168C)	-250	YER168C	YER168C	YER168C			CCA1			protein_coding
Interval_17	I	92348	92828	+	0	NA	promoter-TSS (YAL028W)	protein_coding-promoter-TSS (YAL028W)	-312	YAL028W	YAL028W	YAL028W			FRT2			protein_coding
Interval_109	II	435564	435849	+	0	NA	promoter-TSS (YBR095C)	protein_coding-promoter-TSS (YBR095C)	-8	YBR095C	YBR095C	YBR095C			RXT2			protein_coding
Interval_3	I	29764	29999	+	0	NA	Intergenic	Intergenic	-1686	YAL062W	YAL062W	YAL062W			GDH3			protein_coding
Interval_1229	XII	439765	441209	+	0	NA	promoter-TSS (YLR149C)	protein_coding-promoter-TSS (YLR149C)	20	YLR150W	YLR150W	YLR150W			STM1			protein_coding
Interval_203	III	227836	229041	+	0	NA	promoter-TSS (YCR064C)	protein_coding-promoter-TSS (YCR064C)	67	YCR064C	YCR064C	YCR064C			YCR064C			protein_coding
Interval_753	VII	433002	434016	+	0	NA	promoter-TSS (YGL034C)	protein_coding-promoter-TSS (YGL034C)	70	YGL034C	YGL034C	YGL034C			YGL034C			protein_coding
Interval_1476	XIV	57562	58243	+	0	NA	promoter-TSS (YNL306W)	protein_coding-promoter-TSS (YNL306W)	-253	YNL306W	YNL306W	YNL306W			MRPS18			protein_coding
Interval_1887	XVI	840167	841546	+	0	NA	promoter-TSS (YPR157W)	protein_coding-promoter-TSS (YPR157W)	-410	YPR157W	YPR157W	YPR157W			TDA6			protein_coding
Interval_1886	XVI	834210	834586	+	0	NA	promoter-TSS (YPR152C)	protein_coding-promoter-TSS (YPR152C)	-167	YPR154W	YPR154W	YPR154W			PIN3			protein_coding
Interval_533	IX	386435	386980	+	0	NA	Intergenic	Intergenic	-1006	YIR018C-A	YIR018C-A	YIR018C-A			YIR018C-A			protein_coding
Interval_863	VIII	16897	18568	+	0	NA	exon (YHL041W, exon 1 of 1)	protein_coding-exon (YHL041W, exon 1 of 1)	340	YHL041W	YHL041W	YHL041W			YHL041W			protein_coding
Interval_36	II	8275	8509	+	0	NA	promoter-TSS (YBL107W-A)	protein_coding-promoter-TSS (YBL107W-A)	215	YBL108W	YBL108W	YBL108W			YBL108W			protein_coding
Interval_887	VIII	160363	161016	+	0	NA	promoter-TSS (YHR026W)	protein_coding-promoter-TSS (YHR026W)	-155	YHR026W	YHR026W	YHR026W			VMA16			protein_coding
Interval_1319	XII	1056632	1056892	+	0	NA	promoter-TSS (YLR457C)	protein_coding-promoter-TSS (YLR457C)	9	YLR457C	YLR457C	YLR457C			NBP1			protein_coding
Interval_1902	XVI	941821	942926	+	0	NA	promoter-TSS (YPR202W)	protein_coding-promoter-TSS (YPR202W)	-659	YPR202W	YPR202W	YPR202W			YPR202W			protein_coding
Interval_1844	XVI	588296	588558	+	0	NA	promoter-TSS (YPR014C)	protein_coding-promoter-TSS (YPR014C)	-909	YPR014C	YPR014C	YPR014C			YPR014C			protein_coding
Interval_1012	X	413517	413716	+	0	NA	promoter-TSS (YJL012C)	protein_coding-promoter-TSS (YJL012C)	-217	YJL012C	YJL012C	YJL012C			VTC4			protein_coding
Interval_1093	XI	150840	151058	+	0	NA	promoter-TSS (YKL161C)	protein_coding-promoter-TSS (YKL161C)	-262	YKL161C	YKL161C	YKL161C			KDX1			protein_coding
Interval_189	III	138388	138697	+	0	NA	TTS (YCR014C)	protein_coding-TTS (YCR014C)	507	YCR013C	YCR013C	YCR013C			YCR013C			protein_coding
Interval_286	IV	431478	432289	+	0	NA	promoter-TSS (YDL010W)	protein_coding-promoter-TSS (YDL010W)	-366	YDL012C	YDL012C	YDL012C			YDL012C			protein_coding
Interval_490	IX	138227	139578	+	0	NA	promoter-TSS (YIL118W)	protein_coding-promoter-TSS (YIL118W)	-850	YIL118W	YIL118W	YIL118W			RHO3			protein_coding
Interval_32	I	210906	211171	+	0	NA	Intergenic	Intergenic	2671	YAR053W	YAR053W	YAR053W			YAR053W			protein_coding
Interval_1325	XIII	25948	26818	+	0	NA	promoter-TSS (YML121W)	protein_coding-promoter-TSS (YML121W)	35	YML122C	YML122C	YML122C			YML122C			protein_coding
Interval_392	IV	1084819	1085018	+	0	NA	promoter-TSS (YDR310C)	protein_coding-promoter-TSS (YDR310C)	-147	YDR311W	YDR311W	YDR311W			TFB1			protein_coding
Interval_1061	X	703137	704077	+	0	NA	promoter-TSS (YJR145C)	protein_coding-promoter-TSS (YJR145C)	-278	YJR146W	YJR146W	YJR146W			YJR146W			protein_coding
Interval_745	VII	393692	393972	+	0	NA	promoter-TSS (YGL058W)	protein_coding-promoter-TSS (YGL058W)	-154	YGL058W	YGL058W	YGL058W			RAD6			protein_coding
Interval_478	IX	83121	83417	+	0	NA	promoter-TSS (YIL142W)	protein_coding-promoter-TSS (YIL142W)	-33	YIL142W	YIL142W	YIL142W			CCT2			protein_coding
Interval_1716	XV	831991	832796	+	0	NA	promoter-TSS (YOR271C)	protein_coding-promoter-TSS (YOR271C)	61	snR8	snR8	snR8			snR8			snoRNA
Interval_855	VII	1069357	1070137	+	0	NA	promoter-TSS (YGR287C)	protein_coding-promoter-TSS (YGR287C)	-546	YGR288W	YGR288W	YGR288W			MAL13			protein_coding
Interval_1812	XVI	370483	371024	+	0	NA	promoter-TSS (YPL093W)	protein_coding-promoter-TSS (YPL093W)	-90	YPL094C	YPL094C	YPL094C			SEC62			protein_coding
Interval_333	IV	680127	680547	+	0	NA	promoter-TSS (YDR111C)	protein_coding-promoter-TSS (YDR111C)	-573	YDR111C	YDR111C	YDR111C			ALT2			protein_coding
Interval_923	VIII	393288	393634	+	0	NA	promoter-TSS (YHR147C)	protein_coding-promoter-TSS (YHR147C)	-73	YHR148W	YHR148W	YHR148W			IMP3			protein_coding
Interval_611	V	349120	350027	+	0	NA	promoter-TSS (YER094C)	protein_coding-promoter-TSS (YER094C)	-227	YER094C	YER094C	YER094C			PUP3			protein_coding
Interval_497	IX	193186	193491	+	0	NA	promoter-TSS (YIL090W)	protein_coding-promoter-TSS (YIL090W)	-143	YIL091C	YIL091C	YIL091C			UTP25			protein_coding
Interval_1331	XIII	69641	70593	+	0	NA	promoter-TSS (YML100W)	protein_coding-promoter-TSS (YML100W)	-21	YML100W-A	YML100W-A	YML100W-A			YML100W-A			protein_coding
Interval_1791	XVI	214308	215608	+	0	NA	promoter-TSS (YPL177C)	protein_coding-promoter-TSS (YPL177C)	-996	YPL177C	YPL177C	YPL177C			CUP9			protein_coding
Interval_1473	XIV	37005	37742	+	0	NA	promoter-TSS (YNL320W)	protein_coding-promoter-TSS (YNL320W)	-327	YNL320W	YNL320W	YNL320W			YNL320W			protein_coding
Interval_1080	XI	93431	93959	+	0	NA	promoter-TSS (YKL185W)	protein_coding-promoter-TSS (YKL185W)	-397	YKL186C	YKL186C	YKL186C			MTR2			protein_coding
Interval_1343	XIII	145798	146494	+	0	NA	promoter-TSS (YML063W)	protein_coding-promoter-TSS (YML063W)	-270	YML064C	YML064C	YML064C			TEM1			protein_coding
Interval_1475	XIV	51659	52023	+	0	NA	promoter-TSS (YNL309W)	protein_coding-promoter-TSS (YNL309W)	-153	YNL311C	YNL311C	YNL311C			SKP2			protein_coding
Interval_466	IV	1496502	1497131	+	0	NA	promoter-TSS (YDR529C)	protein_coding-promoter-TSS (YDR529C)	-268	YDR529C	YDR529C	YDR529C			QCR7			protein_coding
Interval_1601	XV	47700	48215	+	0	NA	promoter-TSS (YOL146W)	protein_coding-promoter-TSS (YOL146W)	-383	YOL148C	YOL148C	YOL148C			SPT20			protein_coding
Interval_510	IX	258386	258739	+	0	NA	promoter-TSS (YIL050W)	protein_coding-promoter-TSS (YIL050W)	-282	YIL051C	YIL051C	YIL051C			MMF1			protein_coding
Interval_415	IV	1213276	1213736	+	0	NA	promoter-TSS (YDR366C)	protein_coding-promoter-TSS (YDR366C)	-398	YDR368W	YDR368W	YDR368W			YPR1			protein_coding
Interval_922	VIII	389909	390266	+	0	NA	promoter-TSS (YHR145C)	protein_coding-promoter-TSS (YHR145C)	-213	YHR146W	YHR146W	YHR146W			CRP1			protein_coding
Interval_372	IV	976221	977399	+	0	NA	TTS (YDR260C)	protein_coding-TTS (YDR260C)	419	YDR260C	YDR260C	YDR260C			SWM1			protein_coding
Interval_1466	XIII	905921	906311	+	0	NA	promoter-TSS (YMR316C-A)	protein_coding-promoter-TSS (YMR316C-A)	-143	YMR316C-A	YMR316C-A	YMR316C-A			YMR316C-A			protein_coding
Interval_1216	XII	341109	341722	+	0	NA	promoter-TSS (YLR099C)	protein_coding-promoter-TSS (YLR099C)	90	YLR099W-A	YLR099W-A	YLR099W-A			MIM2			protein_coding
Interval_330	IV	654763	654962	+	0	NA	promoter-TSS (YDR100W)	protein_coding-promoter-TSS (YDR100W)	-151	YDR100W	YDR100W	YDR100W			TVP15			protein_coding
Interval_1365	XIII	282804	283470	+	0	NA	promoter-TSS (YMR008C)	protein_coding-promoter-TSS (YMR008C)	-553	YMR008C	YMR008C	YMR008C			PLB1			protein_coding
Interval_265	IV	301134	303247	+	0	NA	promoter-TSS (YDL086C-A)	protein_coding-promoter-TSS (YDL086C-A)	-101	YDL086C-A	YDL086C-A	YDL086C-A			YDL086C-A			protein_coding
Interval_792	VII	699902	701036	+	0	NA	promoter-TSS (YGR106C)	protein_coding-promoter-TSS (YGR106C)	-206	tL(GAG)G	tL(GAG)G	tL(GAG)G			tL(GAG)G			tRNA
Interval_1600	XV	44812	45024	+	0	NA	promoter-TSS (YOL149W)	protein_coding-promoter-TSS (YOL149W)	-20	YOL149W	YOL149W	YOL149W			DCP1			protein_coding
Interval_1133	XI	393443	393855	+	0	NA	promoter-TSS (YKL023C-A)	protein_coding-promoter-TSS (YKL023C-A)	-72	YKL023W	YKL023W	YKL023W			YKL023W			protein_coding
Interval_1322	XIII	5365	5713	+	0	NA	promoter-TSS (YML133C)	protein_coding-promoter-TSS (YML133C)	-855	YML133C	YML133C	YML133C			YML133C			protein_coding
Interval_459	IV	1461316	1461951	+	0	NA	promoter-TSS (YDR506C)	protein_coding-promoter-TSS (YDR506C)	-79	YDR506C	YDR506C	YDR506C			GMC1			protein_coding
Interval_1497	XIV	197987	198925	+	0	NA	promoter-TSS (YNL241C)	protein_coding-promoter-TSS (YNL241C)	-513	YNL241C	YNL241C	YNL241C			ZWF1			protein_coding
Interval_1699	XV	700844	701921	+	0	NA	promoter-TSS (YOR192C)	protein_coding-promoter-TSS (YOR192C)	-815	YOR192C	YOR192C	YOR192C			THI72			protein_coding
Interval_1207	XII	252994	253808	+	0	NA	promoter-TSS (YLR055C)	protein_coding-promoter-TSS (YLR055C)	-321	YLR055C	YLR055C	YLR055C			SPT8			protein_coding
Interval_1723	XV	891708	892291	+	0	NA	promoter-TSS (YOR306C)	protein_coding-promoter-TSS (YOR306C)	-567	YOR306C	YOR306C	YOR306C			MCH5			protein_coding
Interval_26	I	165809	166608	+	0	NA	promoter-TSS (YAR010C)	protein_coding-promoter-TSS (YAR010C)	-59	tA(UGC)A	tA(UGC)A	tA(UGC)A			TGA1			tRNA
Interval_179	III	82392	82600	+	0	NA	promoter-TSS (YCL022C)	protein_coding-promoter-TSS (YCL022C)	37	tE(UUC)C	tE(UUC)C	tE(UUC)C			tE(UUC)C			tRNA
Interval_1052	X	633156	633474	+	0	NA	promoter-TSS (YJR109C)	protein_coding-promoter-TSS (YJR109C)	-300	YJR110W	YJR110W	YJR110W			YMR1			protein_coding
Interval_1571	XIV	633720	634319	+	0	NA	promoter-TSS (YNR002C)	protein_coding-promoter-TSS (YNR002C)	-163	YNR002C	YNR002C	YNR002C			ATO2			protein_coding
Interval_1029	X	531547	531820	+	0	NA	promoter-TSS (YJR052W)	protein_coding-promoter-TSS (YJR052W)	-145	tG(GCC)J2	tG(GCC)J2	tG(GCC)J2			SUF23			tRNA
Interval_766	VII	532626	532825	+	0	NA	promoter-TSS (YGR024C)	protein_coding-promoter-TSS (YGR024C)	86	YGR025W	YGR025W	YGR025W			YGR025W			protein_coding
Interval_909	VIII	292609	294093	+	0	NA	promoter-TSS (YHR094C)	protein_coding-promoter-TSS (YHR094C)	408	YHR095W	YHR095W	YHR095W			YHR095W			protein_coding
Interval_386	IV	1059106	1059406	+	0	NA	promoter-TSS (YDR298C)	protein_coding-promoter-TSS (YDR298C)	-371	YDR299W	YDR299W	YDR299W			BFR2			protein_coding
Interval_1329	XIII	50870	51533	+	0	NA	promoter-TSS (YML109W)	protein_coding-promoter-TSS (YML109W)	-247	YML110C	YML110C	YML110C			COQ5			protein_coding
Interval_736	VII	323531	325070	+	0	NA	Intergenic	Intergenic	-1031	YGL096W	YGL096W	YGL096W			TOS8			protein_coding
Interval_305	IV	524745	525287	+	0	NA	promoter-TSS (YDR036C)	protein_coding-promoter-TSS (YDR036C)	-303	YDR036C	YDR036C	YDR036C			EHD3			protein_coding
Interval_1736	XV	967965	968642	+	0	NA	promoter-TSS (YOR342C)	protein_coding-promoter-TSS (YOR342C)	171	YOR343C	YOR343C	YOR343C			YOR343C			protein_coding
Interval_1418	XIII	605832	606031	+	0	NA	promoter-TSS (YMR171C)	protein_coding-promoter-TSS (YMR171C)	-50	YMR172W	YMR172W	YMR172W			HOT1			protein_coding
Interval_173	III	50331	51246	+	0	NA	promoter-TSS (YCL040W)	protein_coding-promoter-TSS (YCL040W)	-50	YCL040W	YCL040W	YCL040W			GLK1			protein_coding
Interval_188	III	137107	137803	+	0	NA	promoter-TSS (YCR011C)	protein_coding-promoter-TSS (YCR011C)	-291	YCR012W	YCR012W	YCR012W			PGK1			protein_coding
Interval_129	II	564842	565652	+	0	NA	promoter-TSS (YBR162C)	protein_coding-promoter-TSS (YBR162C)	16	YBR162W-A	YBR162W-A	YBR162W-A			YSY6			protein_coding
Interval_1693	XV	670830	671449	+	0	NA	promoter-TSS (YOR178C)	protein_coding-promoter-TSS (YOR178C)	-898	YOR178C	YOR178C	YOR178C			GAC1			protein_coding
Interval_618	V	402208	402409	+	0	NA	promoter-TSS (YER121W)	protein_coding-promoter-TSS (YER121W)	-67	YER121W	YER121W	YER121W			YER121W			protein_coding
Interval_253	IV	226942	227361	+	0	NA	promoter-TSS (YDL131W)	protein_coding-promoter-TSS (YDL131W)	-242	YDL131W	YDL131W	YDL131W			LYS21			protein_coding
Interval_53	II	126210	126413	+	0	NA	promoter-TSS (YBL048W)	protein_coding-promoter-TSS (YBL048W)	-517	YBL049W	YBL049W	YBL049W			MOH1			protein_coding
Interval_74	II	266281	267639	+	0	NA	TTS (YBR015C)	protein_coding-TTS (YBR015C)	376	YBR014C	YBR014C	YBR014C			GRX7			protein_coding
Interval_427	IV	1266433	1267419	+	0	NA	promoter-TSS (YDR397C)	protein_coding-promoter-TSS (YDR397C)	-28	YDR397C	YDR397C	YDR397C			NCB2			protein_coding
Interval_1196	XII	170067	170277	+	0	NA	TTS (YLR011W)	protein_coding-TTS (YLR011W)	109	YLR012C	YLR012C	YLR012C			YLR012C			protein_coding
Interval_1190	XII	100225	100642	+	0	NA	promoter-TSS (YLL021W)	protein_coding-promoter-TSS (YLL021W)	-232	YLL022C	YLL022C	YLL022C			HIF1			protein_coding
Interval_1491	XIV	135624	135881	+	0	NA	promoter-TSS (YNL271C)	protein_coding-promoter-TSS (YNL271C)	-369	YNL271C	YNL271C	YNL271C			BNI1			protein_coding
Interval_448	IV	1394660	1395082	+	0	NA	promoter-TSS (YDR465C)	protein_coding-promoter-TSS (YDR465C)	-250	YDR466W	YDR466W	YDR466W			PKH3			protein_coding
Interval_477	IX	77310	77965	+	0	NA	promoter-TSS (YIL144W)	protein_coding-promoter-TSS (YIL144W)	-354	YIL145C	YIL145C	YIL145C			PAN6			protein_coding
Interval_524	IX	336069	336489	+	0	NA	promoter-TSS (YIL009C-A)	protein_coding-promoter-TSS (YIL009C-A)	-67	YIL009C-A	YIL009C-A	YIL009C-A			EST3			protein_coding
Interval_627	V	461560	463307	+	0	NA	promoter-TSS (YER145C)	protein_coding-promoter-TSS (YER145C)	-152	YER146W	YER146W	YER146W			LSM5			protein_coding
Interval_1776	XVI	129745	130178	+	0	NA	promoter-TSS (YPL222W)	protein_coding-promoter-TSS (YPL222W)	-201	YPL222W	YPL222W	YPL222W			FMP40			protein_coding
Interval_1026	X	524018	524661	+	0	NA	promoter-TSS (tS(AGA)J)	tRNA-promoter-TSS (tS(AGA)J)	-246	tS(AGA)J	tS(AGA)J	tS(AGA)J			tS(AGA)J			tRNA
Interval_171	III	40600	41150	+	0	NA	promoter-TSS (YCL048W-A)	protein_coding-promoter-TSS (YCL048W-A)	-151	YCL049C	YCL049C	YCL049C			YCL049C			protein_coding
